Unnamed: 0,title,ingredients,directions,link,source,NER
1288756,Grammy'S Spaghetti Bake ,"[""1 lb ground beef"", ""1 cup chopped onion"", ""1 cup chopped green pepper"", ""2 clove garlic, minced"", ""1 28oz can crushed tomatoes"", ""1 15oz can tomato sauce"", ""1 4oz can mushrooms, drained"", ""2 tsp sugar"", ""1 1/2 tsp oregano, crushed"", ""1 tsp salt"", ""1 tsp basil"", ""8oz spaghetti, broken,cooked, drained"", ""2 cups shredded Italion blend cheese"", ""1/3 cup grated parmesan""]","[""In Dutch oven cook ground beef, chopped onion, chopped green pepper and minced garlic until beef is browned and both onion and green pepper are tender, drain."", """", ""Stir in undrained tomatoes, tomato sauce, mushrooms, sugar, oregano, salt and basil. Bring meat mixture to boil, boil gently, uncovered 20-25 minutes, stir occasionally."", """", ""Remove meat sauce from heat, stir in drained spaghetti. Place half of spaghetti-meat sauce in 13x9x2 baking dish. Sprinkle with shredded mozzarella. Top with remaining spaghetti meat sauce. Sprinkle with grated parmesan cheese. Bake casserole at 375 degrees for 30 minutes.""]",www.epicurious.com/recipes/member/views/grammys-spaghetti-bake-1200375,Gathered,"[""ground beef"", ""onion"", ""green pepper"", ""clove garlic"", ""tomatoes"", ""tomato sauce"", ""mushrooms"", ""sugar"", ""oregano"", ""salt"", ""basil"", ""cheese"", ""parmesan""]"
1668623,sunshine's moms pineapple chess pie,"[""1/2 cup butter"", ""1 1/2 cup sugar"", ""4 large eggs"", ""3 tbsp all purpose flour"", ""1 can 8.oz pineapple crushed"", ""1 tsp vanilli extract"", ""1 9\""unbaked pie shell deep dish""]","[""preheat @350,and bake on 350"", ""spray with cooking spray in pie dish lightly ,place pie crust in pie dish ."", ""in a mixing bowl and mixer,put butter and sugar mix well."", ""for about a minute, add eggs and flour,beat well, stir in pineapple and vanilla, mix well"", ""pour mixtrue into pastry shell and bake for 45 minutes.till done."", ""let cool and serve ...enjoy""]",cookpad.com/us/recipes/356678-sunshines-moms-pineapple-chess-pie,Recipes1M,"[""butter"", ""sugar"", ""eggs"", ""flour"", ""pineapple"", ""vanilli"", ""dish""]"
1556996,Baigan Choka,"[""3 whole Large Eggplant"", ""3 whole Plum Tomatoes"", ""9 cloves Garlic"", ""1 whole Medium Onion, Thinly Sliced"", ""4 Tablespoons Extra Virgin Olive Oil"", ""Vegetable Oil, For Roasting Eggplant"", ""Fresh Hot Pepper, Such As Scotch Bonnet, Habanero, Or Jalapeno (optional)""]","[""Rub the eggplant with a little vegetable oil. Roast the vegetables over open flame (either on a grill or directly on a gas stovetop) until the skins are charred and the vegetables are cooked. Let cool and peel the vegetables. Discard any extra liquid released."", ""Trim the stems off the eggplant. Chop the eggplant into pieces and put in a bowl. Add the tomatoes and mash with a fork until there are no more chunks. Take the peeled garlic, mash it with a fork, and add it to the mixture along with the slices of onion. Season with salt and some fresh hot pepper, to taste."", ""Right before serving, heat up 3-4 tablespoons of extra virgin olive oil with 2-3 smashed cloves of garlic. When garlic starts sizzling, take off heat and pour over the eggplant mixture. Give it one more stir, and serve with roti or naan.""]",tastykitchen.com/recipes/sidedishes/baigan-choka/,Gathered,"[""Eggplant"", ""Tomatoes"", ""Garlic"", ""Onion"", ""Olive Oil"", ""Vegetable Oil"", ""Pepper""]"
152976,Rhonda'S Yeast Rolls,"[""2 sticks butter"", ""2/3 c. sugar"", ""1 c. boiling water"", ""2 pkg. yeast"", ""2 Tbsp. lukewarm water"", ""6 to 7 c. plain flour"", ""1 c. cold water"", ""2 eggs, beaten"", ""2 tsp. salt""]","[""Follow steps exactly:"", ""Mix boiling water, sugar and margarine. Stir this until margarine melts."", ""Dissolve yeast in lukewarm water. Add to sugar mixture."", ""Add eggs, then flour."", ""This will start to get stiff."", ""Roll, cut or drop by spoonfuls in muffin pans."", ""This needs to rise 2 hours in warm place."", ""Brush with melted butter before baking."", ""Bake at 450\u00b0 for 10 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=479495,Gathered,"[""butter"", ""sugar"", ""boiling water"", ""yeast"", ""water"", ""flour"", ""cold water"", ""eggs"", ""salt""]"
1663176,Pork Chops,"[""4 pork chops 2 shallots, minced"", ""2 tablespoons olive oil 1/2 cup white wine"", ""Salt 1/2 cup chicken stock"", ""Pepper 1 tablespoon cold butter""]","[""Preheat oven to 350 degrees."", ""Season pork chops liberally with salt and pepper."", ""Heat oil in large skillet and brown pork chops on both sides."", ""Remove chops to a baking dish, cover with foil and bake for 20 minutes."", ""Add shallots to skillet and cook for 1 minute."", ""Add white wine and simmer until it becomes syrupy."", ""Add chicken stock and season with salt and pepper."", ""Return to a simmer and finish with tablespoon of cold butter""]",www.foodnetwork.com/recipes/pork-chops-recipe.html,Recipes1M,"[""pork chops"", ""olive oil"", ""Salt"", ""Pepper""]"
128001,Keepin' Slaw(An Oldie)  ,"[""1 medium head cabbage, shredded very fine"", ""3/4 c. sugar"", ""1 c. vinegar"", ""3/4 c. salad oil"", ""1 tsp. celery seed"", ""1 tsp. salt"", ""1 tsp. dry mustard"", ""2 tsp. sugar"", ""1 tsp. onion powder"", ""1/2 tsp. turmeric""]","[""Shred cabbage very fine and place in bowl."", ""Top with 3/4 cup sugar."", ""Bring vinegar, salad oil, celery seed, salt, dry mustard, 2 teaspoons sugar, onion powder and turmeric to a boil."", ""Pour hot mixture over cabbage; cover and let stand in refrigerator for 4 to 6 hours (better overnight)."", ""Mix, drain and serve."", ""Keeps crisp for a week in fridge.""]",www.cookbooks.com/Recipe-Details.aspx?id=267283,Gathered,"[""head cabbage"", ""sugar"", ""vinegar"", ""salad oil"", ""celery"", ""salt"", ""dry mustard"", ""sugar"", ""onion powder"", ""turmeric""]"
2157625,Chocolate Mixi Bix,"[""3 Weetabix"", ""1/2 a bowl Milk"", ""6 tsp Chocolate Milkshake powder""]","[""Put 3 Weetabix in a bowl and add milk to it until all the Weetabix turn soggy."", ""Put the bowl with the Weetabix and the milk in the Microwave for 2-3minutes."", ""Next add 6 teaspoons of chocolate milkshake powder onto the Weetabix as necessary."", ""Then mix the whole thing together with a fork then out it back into the microwave for another minute."", ""Finally you take the bowl out of the Microwave and enjoy the sweet sensation.""]",cookpad.com/us/recipes/368809-chocolate-mixi-bix,Recipes1M,"[""Milk"", ""Chocolate""]"
1786963,Vegetable Broth,"[""500 g carrots, peeled and chopped"", ""500 g onions, peeled and chopped"", ""500 g leeks, peeled and chopped"", ""500 g celery, chopped"", ""pepper"", ""1 bouquet garni"", ""1 whole star anise"", ""1 34 liters vegetable stock (strained)"", ""1 cup carrot, julienned"", ""1 cup leek, julienned"", ""1 cup red capsicum, julienned"", ""1 cup celery, julienned"", ""salt & fresh ground pepper""]","[""For the Stock:."", ""Combine all ingredients in large saucepan."", ""Cover with water and bring to the boil."", ""Reduce heat and simmer 90 minutes, then strain and discard solids."", ""For the Broth:."", ""Strain stock through a muslin lined sieve."", ""Blanch all julienned vegetables in a little of the vegetable stock until tender."", ""To serve, divide julienned vegetables amongst bowls and pour hot stock over."", ""Season with salt and pepper.""]",www.food.com/recipe/vegetable-broth-129226,Recipes1M,"[""pepper"", ""bouquet garni"", ""star anise"", ""vegetable stock"", ""carrot"", ""red capsicum"", ""celery"", ""salt""]"
1924973,Tuscan Simmer Chicken,"[""1 tablespoon olive oil"", ""1 lb boneless skinless chicken (breast or thigh)"", ""14 cup chicken broth"", ""1 tablespoon balsamic vinegar"", ""1 pinch dried basil"", ""salt and pepper""]","[""Brown chicken in olive oil."", ""Pour chicken broth and balsamic vinegar into pan."", ""Generously sprinkle with basil, salt and pepper."", ""Cover and simmer 10 minutes.""]",www.food.com/recipe/tuscan-simmer-chicken-205259,Recipes1M,"[""olive oil"", ""chicken"", ""chicken broth"", ""balsamic vinegar"", ""basil"", ""salt""]"
1765105,Beef Stew,"[""1/2 cup flour"", ""1 teaspoon salt"", ""1/4 teaspoon pepper"", ""2 pounds stew beef, cubed"", ""3 teaspoons olive oil or butter"", ""1 bay leaf"", ""1 clove garlic, smashed"", ""1 beef stock cube"", ""1 pound small onions"", ""6 carrots, sliced"", ""3 medium-size potatoes, quartered"", ""1 package frozen peas""]","[""Mix flour, salt, and pepper in a bowl and coat each piece of beef with it."", ""Heat olive oil or butter in a heavy pot or Dutch oven and brown the meat over moderate heat."", ""Remove meat as necessary to brown remaining meat."", ""Return all meat to the pot."", ""Dissolve beef stock cube in 2 cups boiling water and add to pot with meat."", ""Add bay leaf and garlic and bring to a boil."", ""Lower heat, cover, and simmer slowly until the meat is tender."", ""Add onions, carrots, and potatoes; stir to mix ingredients, and cook for 10 minutes."", ""Add peas, and continue simmering until the meat and vegetables are tender, about 20 minutes.""]",www.epicurious.com/recipes/food/views/beef-stew-358272,Recipes1M,"[""flour"", ""salt"", ""pepper"", ""stew beef"", ""olive oil"", ""bay leaf"", ""clove garlic"", ""beef"", ""onions"", ""carrots"", ""potatoes"", ""frozen peas""]"
1367790,Gluten Free Cauliflower Kale Pesto Pizza,"[""Cauliflower Pizza"", ""1 Small head cauliflower (about 3 cups)"", ""1 tablespoon Olive oil"", ""1 teaspoon Dry oregano"", ""1/8 teaspoon Chile flakes (optional)"", ""1/4 cup Water"", ""1 pint Cherry Tomatoes"", ""1 teaspoon Olive oil"", ""1/4 teaspoon Lemon zest"", ""1/2 Lemon juice only"", ""Kale Pesto"", ""1 bunch Kale leaves only packed tight (about 4 cups)"", ""1/4 cup Walnuts or pinenuts or pistachio (optional)"", ""1/4 cup Olive oil (extra if you like it creamier)"", ""1/4 cup Grated parmesan (optional) you can also use"", ""1/2 Lemon juice only"", ""Salt and pepper to taste""]","[""Preheat oven to 400 F."", ""Wash and cut the florets off a small head of cauliflower. Chop into small pieces put in Vitamix, powerful blender or food processor with the 1 TBS olive oil, 1 tsp oregano, 1/8 tsp chile flakes, juice 1/2 lemon plus 1/4 cup olive oil. Blend until smooth."", ""Grease the pie pan by rubbing about a tsp of olive oil on it or spraying it with cooking spray such as Pam. In a large pie pan or tart pan (about 10.5 inches) or on a baking sheet with parchment paper spread out the puree in an even circle about 1/2 inch thick. Bake until golden on top about 35 minutes."", ""With the tomatoes. Get a baking sheet and line it with parchment paper. Add the olive oil, lemon zest and season with salt and pepper. Bake until the tomatoes are wrinkled and popped about 25 minutes."", ""When the cauliflower base is golden turn off the oven for 15 minutes to dry out the crust."", ""Add about half of the pesto on top (spread gently) and tomatoes on top. Top with any topping you like. I added 5 olives sliced on top of mine a I grated fresh parmesan on top. You can add sauteed mushrooms, caramelized onions, roasted peppers. Just to name a few. To keep it vegan you can sprinkle nutritional yeast on top."", ""Wash, dry and de-stem the kale and dry the kale leaves in a salad spinner. Add all the ingredients in a powerful blender or a food processor."", ""Blend. I use a vitamix with the plunger attachment to get all the bits blended. If you don't have a vitamix. Use a rubber spatula and stir to make sure the ingredients get well blended. It should be a thick paste."", ""Taste. Add salt and pepper to taste. Blend again to incorporate the salt and pepper."", ""Lasts up to one week in the fridge, I like to freeze it in 1/4 cup potions in mini Ziploc bags, makes for a fast meal and defrosts quickly.""]",food52.com/recipes/26393-gluten-free-cauliflower-kale-pesto-pizza,Gathered,"[""Cauliflower"", ""head cauliflower"", ""Olive oil"", ""oregano"", ""Chile flakes"", ""Water"", ""Tomatoes"", ""Olive oil"", ""Lemon zest"", ""Lemon juice only"", ""Pesto"", ""only"", ""Walnuts"", ""Olive oil"", ""parmesan"", ""Lemon juice only"", ""Salt""]"
284859,Cloverleaf Rolls,"[""6 c. flour"", ""1/2 c. sugar"", ""1 tsp. salt"", ""2 pkg. dry yeast"", ""1 c. warm water"", ""1 c. warm milk"", ""1 stick soft butter"", ""1 egg, beaten""]","[""Combine 1/4 cup water, yeast and 1 teaspoon sugar."", ""Combine flour, sugar and salt."", ""Add to milk, water, egg and soft butter. Knead well, then let rise double in bulk.""]",www.cookbooks.com/Recipe-Details.aspx?id=845290,Gathered,"[""flour"", ""sugar"", ""salt"", ""yeast"", ""water"", ""warm milk"", ""butter"", ""egg""]"
1704024,Puff Pastry,"[""1 14 cups all-purpose flour"", ""1 teaspoon salt"", ""100 g unsalted butter, frozen"", ""100 g vegetable butter, frozen"", ""5 -6 tablespoons ice water""]","[""Stir together flour and salt in a chilled large metal bowl."", ""Coarsely grate frozen butters into flour, gently tossing to coat butter."", ""Drizzle 5 tablespoons ice water evenly over flour mixture and gently stir with a fork until incorporated."", ""Test mixture by gently squeezing a small handful: When dough has the proper texture, it will hold together without crumbling apart."", ""If necessary, add another tablespoon water, stirring until just incorporated, and test again."", ""(Do not overwork dough or add too much water, or pastry will be tough; dough will be lumpy and streaky."", "")."", ""Form dough into a 5-inch square, then chill, wrapped in plastic wrap, until firm, at least 30 minutes."", ""Roll out dough on a floured surface with a floured rolling pin into a 15- by 8-inch rectangle (with a short side nearest you)."", ""Brush off excess flour and fold dough into thirds like a letter."", ""Rewrap dough and chill until firm, at least 30 minutes."", ""Arrange dough with a short side nearest you on a floured surface and repeat rolling out, folding, and chilling 2 more times."", ""Brush off any excess flour, then halve dough crosswise with a sharp knife and chill, wrapped separately in plastic wrap, at least 1 hour.""]",www.food.com/recipe/puff-pastry-275770,Recipes1M,"[""flour"", ""salt"", ""unsalted butter"", ""vegetable butter"", ""water""]"
1240492,Eggchilada,"[""2 eggs"", ""1 large flour tortilla"", ""2 tablespoons salsa"", ""2 tablespoons cheddar cheese, shredded""]","[""Beat eggs and pour into a non-stick skillet over medium heat."", ""Swirl pan over heat as you draw a large spoon across sides scraping into center of skillet."", ""Cook until eggs are thickened, but still moist. Fold in salsa and cheese."", ""Spread egg mixture down center of tortilla. Roll tortilla around eggs."", ""Garnish with salsa and sour cream, if desired.""]",www.food.com/recipe/eggchilada-121147,Gathered,"[""eggs"", ""flour tortilla"", ""salsa"", ""cheddar cheese""]"
855852,Broccoli Casserole,"[""2 boxes chopped broccoli, cooked"", ""1 bag cook-in-rice (boil-in-bag)"", ""1 small jar Cheez Whiz"", ""1/2 stick butter"", ""1 can golden mushroom soup""]","[""Mix all together."", ""Cook in oven at 350\u00b0 for 30 to 35 minutes.""]",www.cookbooks.com/Recipe-Details.aspx?id=549367,Gathered,"[""broccoli"", ""cook-"", ""butter"", ""golden mushroom soup""]"
1796515,Garlic Buttery Smashed Potatoes,"[""2 pounds medium red potatoes, cut into quarters"", ""1 teaspoon salt"", ""Water"", ""1/2 cup milk, warmed"", ""1/4 cup chopped fresh parsley"", ""1/4 cup sour cream"", ""2 tablespoons Land O Lakes Butter, melted"", ""1 tablespoon finely chopped fresh garlic"", ""1 teaspoon salt""]","[""Place potatoes and salt in large saucepan; cover potatoes with water."", ""Cook over high heat 10-12 minutes or until water comes to a boil."", ""Reduce heat to medium-high; cook 15-20 minutes or until potatoes are tender."", ""Drain potatoes; return to pan."", ""Mash potatoes until about two-thirds are mashed and one-third remain lumpy."", ""Gradually stir in all remaining ingredients."", ""Serve immediately."", ""Variation:"", ""Bacon Cheddar Smashed Potatoes: Omit parsley, butter seasoning and garlic."", ""Cook potatoes as directed above."", ""Mash potatoes until about two-thirds are mashed and one-third remain lumpy."", ""Gradually stir in 1/2 cup warm milk, 1/4 cup sliced green onions, 1/4 cup sour cream, 8 slices (1/2 cup) cooked, chopped bacon and 1/2 cup shredded Cheddar cheese."", ""Serve immediately.""]",www.landolakes.com/recipe/1725/garlic-buttery-smashed-potatoes,Recipes1M,"[""red potatoes"", ""salt"", ""Water"", ""milk"", ""parsley"", ""sour cream"", ""Butter"", ""fresh garlic"", ""salt""]"
180306,Maine Baked Beans,"[""2 lb. Jacobs cattle beans"", ""1/4 c. sugar"", ""1/2 c. molasses"", ""2 1/2 tsp. mustard"", ""1/2 tsp. pepper"", ""1 tsp. salt"", ""1/2 lb. salt pork""]","[""Soak beans overnight."", ""Drain."", ""Cover with water; parboil until skins break."", ""Mix sugar, molasses, etc. together."", ""Pour over beans and liquid in a 4-quart bean pot."", ""Cut pork into squares almost to the rind and place on top."", ""Bake at 325\u00b0 for approximately 6 hours."", ""Check and add water when needed.""]",www.cookbooks.com/Recipe-Details.aspx?id=542284,Gathered,"[""beans"", ""sugar"", ""molasses"", ""mustard"", ""pepper"", ""salt"", ""salt pork""]"
597191,Raisin Bars,"[""1 c. raisins"", ""1 c. water"", ""1/2 c. oil"", ""1 c. sugar"", ""1 egg"", ""1 3/4 c. flour"", ""1 tsp. soda"", ""3/4 tsp. cinnamon"", ""1/4 tsp. nutmeg"", ""1/8 tsp. cloves""]","[""Bring raisins and water to a boil."", ""Add oil."", ""Cool."", ""Add sugar and beaten egg."", ""Mix flour, soda, cinnamon, nutmeg and cloves. Add to first mixture."", ""Bake in greased and floured 9 x 13-inch pan at 375\u00b0 for 20 minutes or until tested with toothpick."", ""Frost with thin confectioners sugar frosting.""]",www.cookbooks.com/Recipe-Details.aspx?id=418864,Gathered,"[""raisins"", ""water"", ""oil"", ""sugar"", ""egg"", ""flour"", ""soda"", ""cinnamon"", ""nutmeg"", ""cloves""]"
711726,Chocolate Buttermilk Cake,"[""2 c. butter or oleo"", ""2 c. sugar"", ""3 eggs"", ""1 tsp. vanilla"", ""2 c. all-purpose flour"", ""1/2 cocoa"", ""2 tsp. baking powder"", ""1/2 tsp. salt"", ""2 c. buttermilk"", ""1 can coconut""]","[""Preheat oven to 350\u00b0; grease 3 (9 inch) cake pans. Beat butter at medium speed with a mixer; gradually add sugar until fluffy. Beat in eggs, one at a time; add vanilla.""]",www.cookbooks.com/Recipe-Details.aspx?id=13768,Gathered,"[""butter"", ""sugar"", ""eggs"", ""vanilla"", ""flour"", ""cocoa"", ""baking powder"", ""salt"", ""buttermilk"", ""coconut""]"
1109444,Vegan Oat And Walnut Pancakes,"[""3/4 cup unbleached white flour"", ""1/4 cup whole wheat flour"", ""1/2 teaspoon salt"", ""2 teaspoons baking powder"", ""1/8 teaspoon cinnamon"", ""1/8 teaspoon nutmeg"", ""1/4 cup chopped walnuts"", ""1/4 cup quick-cooking oats"", ""1 1/3 cups soymilk (plain or vanilla flavored)"", ""1 tablespoon vegetable oil"", ""1 teaspoon maple syrup or 1 teaspoon sugar""]","[""In a large bowl, sift flours and all dry ingedients together."", ""In another bowl mix wet ingredients."", ""Make a well in the middle of the dry ingredients and pour in wet ingredients."", ""Stir to combine."", ""Oil a griddle and pour about 1/4 cup of batter for each pancake."", ""Cook until golden brown on both sides.""]",www.food.com/recipe/vegan-oat-and-walnut-pancakes-106139,Gathered,"[""unbleached white flour"", ""whole wheat flour"", ""salt"", ""baking powder"", ""cinnamon"", ""nutmeg"", ""walnuts"", ""oats"", ""soymilk"", ""vegetable oil"", ""maple syrup""]"
2145217,Tomato Towers with Mediterranean Vinaigrette,"[""2 each red and yellow tomatoes, each cut into 4 slices"", ""1/4 cup Cracker Barrel Crumbled Feta Cheese with Oregano, Sun Dried Tomatoes and Black Pepper"", ""1/4 cup crumbled blue cheese"", ""1/2 cup Renee's Mediterranean Greek Vinaigrette"", ""4 sprigs fresh basil""]","[""Stack red and yellow tomato slices alternately on 4 salad plates to resemble towers."", ""Sprinkle with cheeses; drizzle with vinaigrette."", ""Garnish with basil.""]",www.kraftrecipes.com/recipes/tomato-towers-mediterranean-vinaigrette-190491.aspx,Recipes1M,"[""tomatoes"", ""Oregano"", ""blue cheese"", ""Vinaigrette"", ""basil""]"
1038765,Bermuda Rum Swizzle,"[""4 ounces goslings black seal rum"", ""4 ounces goslings barbados rum"", ""2 limes, juice of or 2 lemons, juice of"", ""5 ounces pineapple juice"", ""5 ounces orange juice"", ""2 ounces bermuda falernum or 2 ounces grenadine"", ""6 dashes Angostura bitters"", ""1/3 container crushed ice""]","[""All all ingredients into the container, Shake vigorously until a frothing head appears."", ""Strain into sour glasses.""]",www.food.com/recipe/bermuda-rum-swizzle-36844,Gathered,"[""rum"", ""rum"", ""lemons"", ""pineapple juice"", ""orange juice"", ""bermuda falernum"", ""bitters"", ""crushed ice""]"
204536,Pork Guisantes,"[""1 lb. leg of pork (separate fat from rest)"", ""2 cloves garlic, minced"", ""1 tsp. salt"", ""1/4 tsp. pepper"", ""1 bay leaf, crushed"", ""1 medium onion"", ""1 (4 oz.) can tomato sauce"", ""dash of m.s.g."", ""1 pkg. frozen peas"", ""2 tsp. pimento, chopped""]","[""Saute pork fat and garlic until brown."", ""Eliminate any excess oil."", ""Add lean pork and continue cooking until pork is done."", ""Mix together salt, bay leaf, pepper, onion, m.s.g. and tomato sauce. Simmer for 10 minutes."", ""Add peas and simmer for 5 minutes."", ""Add pimento.""]",www.cookbooks.com/Recipe-Details.aspx?id=408066,Gathered,"[""pork"", ""garlic"", ""salt"", ""pepper"", ""bay leaf"", ""onion"", ""tomato sauce"", ""frozen peas"", ""pimento""]"
460248,Yuck Pie,"[""1 (8 oz.) cream cheese"", ""1 pkg. Dream Whip"", ""1 c. sugar"", ""1 large banana"", ""1 can blueberry pie filling"", ""1 (9-inch) baked pie shell""]","[""Cream"", ""sugar and cream cheese together."", ""Mix Dream Whip up and fold"", ""into cheese mixture."", ""Slice banana on bottom and pour cheese"", ""filling in."", ""Pour blueberry pie filling on top of all.""]",www.cookbooks.com/Recipe-Details.aspx?id=528466,Gathered,"[""cream cheese"", ""Dream Whip"", ""sugar"", ""banana"", ""blueberry pie filling"", ""shell""]"
801273,Microwave Fudge,"[""3 c. sugar"", ""1 1/2 sticks margarine (not low-fat, not fat-free)"", ""1 (5 oz.) can evaporated milk"", ""1 (12 oz.) pkg. semi-sweet chocolate chips"", ""1 (14 oz.) bag small marshmallows (can use a little less or a little more)"", ""1 tsp. vanilla""]","[""Mix first three ingredients well and microwave on High power for 5 minutes."", ""Stir well. Cook 5 minutes more."", ""Add chocolate chips and marshmallows. Mix well until chips and marshmallows are melted."", ""Add vanilla and mix well. Pour into buttered 9 x 13-inch pan."", ""Nuts may be added if desired."", ""You may also substitute peanut butter chips for the chocolate chips, if you like.""]",www.cookbooks.com/Recipe-Details.aspx?id=879436,Gathered,"[""sugar"", ""margarine"", ""milk"", ""semi-sweet chocolate chips"", ""marshmallows"", ""vanilla""]"
1237244,Chocolate Crackle Cookies,"[""1 (18 ounce) box devil's food cake mix"", ""2 eggs, slightly beaten"", ""1 tablespoon water"", ""1/2 cup shortening"", ""powdered sugar""]","[""Combine ingredients and mix with spoon. Shape into balls the size of walnuts."", ""Roll in powdered sugar."", ""Place on greased sheet."", ""Bake at 375\u00b0 for 8 to 10 minutes."", ""ENJOY!""]",www.food.com/recipe/chocolate-crackle-cookies-146216,Gathered,"[""cake mix"", ""eggs"", ""water"", ""shortening"", ""powdered sugar""]"
2082067,Marinade For Brisket Recipe,"[""Juice of 1 lemon"", ""1 can of beef consomme (Campbells)"", ""2 garlic buds (pwdr)"", ""1 tbsp. liquid smoke"", ""1 sm. bottle soy sauce""]","[""Mix all together."", ""Marinate brisket overnight."", ""Next morning bake in covered pan 5 hrs at 300 degrees.""]",cookeatshare.com/recipes/marinade-for-brisket-12495,Recipes1M,"[""lemon"", ""beef"", ""garlic"", ""liquid smoke"", ""soy sauce""]"
1541308,Spicy Peanut Brittle,"[""1 cup Water"", ""2 cups Sugar"", ""1 cup Light Corn Syrup"", ""2 cups Raw Peanuts"", ""1/2 teaspoons Salt"", ""2 teaspoons Chipotle Chile Powder"", ""1/2 teaspoons Cayenne Powder"", ""2 Tablespoons Butter"", ""2 teaspoons Baking Soda""]","[""Mix the water, sugar and syrup in a heavy pan. Cook on medium heat till it reaches 250 deg ( soft ball stage if you do not have a thermometer). Stir occasionally."", ""While this is cooking cover a large baking sheet with foil and butter well."", ""Add the peanuts and continue to cook, stirring occasionally till the mixture reaches 290 degrees ( hard cracked)."", ""Stir in the salt and chile powders and butter. Mix well and then stir in the baking soda."", ""Immediately pour the mixture out on a foil covered and buttered baking sheet to cool."", ""You may need to spread the candy out a bit. Careful as it is VERY hot."", ""Once cooled break into small pieces and enjoy!""]",tastykitchen.com/recipes/desserts/spicy-peanut-brittle/,Gathered,"[""Water"", ""Sugar"", ""Syrup"", ""Peanuts"", ""Salt"", ""Chile Powder"", ""Cayenne Powder"", ""Butter"", ""Baking Soda""]"
832073,Spinach Balls,"[""2 pkg. chopped spinach, cooked and drained"", ""3 c. Pepperidge Farm herb seasoning mix"", ""1 onion, chopped"", ""3/4 c. melted butter"", ""1 1/2 tsp. garlic salt"", ""1/2 tsp. thyme"", ""6 beaten eggs"", ""1 Tbsp. pepper"", ""1/2 c. Parmesan""]","[""Mix all ingredients together, roll into balls and place on a cookie sheet, then bake 15 to 20 minutes at 325\u00b0.""]",www.cookbooks.com/Recipe-Details.aspx?id=975081,Gathered,"[""chopped spinach"", ""herb seasoning mix"", ""onion"", ""butter"", ""garlic salt"", ""thyme"", ""eggs"", ""pepper"", ""Parmesan""]"
2167930,Greenbrier's Mint Julep,"[""12 fresh mint sprigs, plus 2 sprigs for garnish"", ""2 fluid ounces simple syrup"", ""crushed ice"", ""4 fluid ounces Bourbon (preferably Maker's Mark)""]","[""Place 2 old-fashioned glasses or julep cups in the freezer for about 15 minutes."", ""Place 6 mint sprigs and 1 fl."", ""oz."", ""simple syrup in the bottom of each glass."", ""Muddle until the mint is crushed."", ""Fill the glasses with crushed ice and divide the bourbon between the glasses."", ""Stir until the glasses are frosted and the drink is extremely cold."", ""Garnish with the remaining mint and serve."", ""To make your own simple syrup:"", ""Stir together 1 cup sugar and 1 cup water in a small saucepan."", ""Place over medium heat and slowly bring to a boil, stirring until the sugar dissolves and the liquid is slightly syrupy."", ""Remove from the heat and let the syrup cool before using."", ""The syrup will keep for at least a couple of weeks in your refrigerator in a covered container."", ""Makes 1 cup.""]",www.food.com/recipe/greenbriers-mint-julep-423337,Recipes1M,"[""mint sprigs"", ""fluid ounces simple syrup"", ""crushed ice"", ""Bourbon""]"
1769994,Salted Brown Butter Rice Crispy Treats,"[""unsalted butter, plus extra for the pan"", ""1 (10 ounce) bag marshmallows"", ""14 teaspoon coarse sea salt (heaping)"", ""6 cups crisp rice cereal (Rice Krispies preferred, about half a 12-ounce box)""]","[""Butter (or coat with non-stick spray) an 8-inch square cake pan with 2-inch sides."", ""In a large pot, melt butter over medium-low heat."", ""It will melt, then foam, then turn clear golden and finally start to turn brown and smell nutty."", ""Stir frequently, scraping up any bits from the bottom as you do."", ""Dont take your eyes off the pot as while you may be impatient for it to start browning, the period between the time the butter begins to take on color and the point where it burns is often less than a minute."", ""As soon as the butter takes on a nutty color, turn the heat off and stir in the marshmallows."", ""The residual heat from the melted butter should be enough to melt them, but if it is not, turn it back on low until the marshmallows are smooth."", ""Remove the pot from the stove and stir in the salt and cereal together."", ""Quickly spread into prepared pan."", ""You can sprinkle the top lightly with salt too if you'd like extra saltiness."", ""Cool, cut into 2x2 inch bars and enjoy!""]",www.food.com/recipe/salted-brown-butter-rice-crispy-treats-489984,Recipes1M,"[""unsalted butter"", ""marshmallows"", ""salt"", ""crisp rice""]"
144148,Pumpkin Pie,"[""2 eggs, slightly beaten"", ""3/4 c. sugar"", ""1 tsp. cinnamon"", ""1/4 tsp. cloves"", ""1 3/4 c. pumpkin"", ""1/2 tsp. salt"", ""1/2 tsp. ginger"", ""1 2/3 c. evaporated milk, top milk or light cream (about)"", ""1 pastry shell""]","[""Mix first 7 ingredients together and add milk."", ""Pour into pastry shell and bake 15 minutes at 425\u00b0."", ""Reduce heat to 350\u00b0 to 375\u00b0 and bake 45 minutes, or until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=870826,Gathered,"[""eggs"", ""sugar"", ""cinnamon"", ""cloves"", ""pumpkin"", ""salt"", ""ginger"", ""milk"", ""pastry shell""]"
